spec	Fold_0
nist_1988170	train
nist_1988182	train
nist_1988210	train
nist_1988220	train
nist_1988228	train
nist_1988235	train
nist_1988391	train
nist_1988407	train
nist_1988428	train
nist_1988436	train
nist_1988519	train
nist_1988531	train
nist_1988547	train
nist_1989240	train
nist_1989255	train
nist_1989311	train
nist_1989324	train
nist_1989418	train
nist_1989429	train
nist_1991321	train
nist_1991334	train
nist_1991340	train
nist_1991357	train
nist_1991463	train
nist_1991477	train
nist_1991510	train
nist_1991522	train
nist_1992423	train
nist_1992437	train
nist_1992461	train
nist_1992477	train
nist_1992758	train
nist_1992773	train
nist_1992914	train
nist_1993385	train
nist_1993395	train
nist_1993402	train
nist_1993404	train
nist_1994000	train
nist_1994008	train
nist_1994014	train
nist_1994024	train
nist_1994258	train
nist_1994264	train
nist_1994266	train
nist_1994273	train
nist_1994802	train
nist_1994813	train
nist_1994820	train
nist_1994830	train
nist_1994836	train
nist_1994848	train
nist_1994855	train
nist_1994866	train
nist_1994889	train
nist_1994903	train
nist_1994913	train
nist_1994927	train
nist_1994998	train
nist_1995013	train
nist_1995029	train
nist_1995043	train
nist_1995579	train
nist_1995595	train
nist_1995630	train
nist_1995636	train
nist_1995661	train
nist_1995675	train
nist_1995740	train
nist_1995754	train
nist_1995867	train
nist_1995882	train
nist_1995891	train
nist_1995904	train
nist_1996679	train
nist_1996694	train
nist_1996721	train
nist_1996729	train
nist_1996769	train
nist_1996774	train
nist_1996776	train
nist_1996785	train
nist_1996913	train
nist_1996927	train
nist_1996952	train
nist_1996964	train
nist_1996986	train
nist_1997267	train
nist_1997281	train
nist_1997302	train
nist_1997313	train
nist_1997789	train
nist_1997806	train
nist_1997808	train
nist_1997810	train
nist_1998202	train
nist_1998216	train
nist_1998248	train
nist_1998259	train
nist_1998278	train
nist_1998285	train
nist_1998302	train
nist_1998366	train
nist_1998367	train
nist_1998379	train
nist_1998460	train
nist_1998475	train
nist_1998490	train
nist_1998504	train
nist_1998515	train
nist_1998521	train
nist_1998528	train
nist_1998532	train
nist_1999048	train
nist_1999063	train
nist_1999082	train
nist_1999097	train
nist_1999842	train
nist_1999854	train
nist_1999896	train
nist_1999910	train
nist_3000153	train
nist_3000164	train
nist_3000171	train
nist_3001240	train
nist_3001242	train
nist_3001270	train
nist_3001271	train
nist_3001653	train
nist_3001668	train
nist_3001688	train
nist_3001700	train
nist_3001784	train
nist_3001796	train
nist_3001804	train
nist_3001809	train
nist_3002160	train
nist_3002170	train
nist_3002196	train
nist_3002207	train
nist_3002551	train
nist_3002555	train
nist_3002569	train
nist_3002699	train
nist_3002711	train
nist_3002719	train
nist_3002733	train
nist_3002737	train
nist_3002770	train
nist_3002772	train
nist_3002786	train
nist_3004335	train
nist_3004357	train
nist_3004371	train
nist_3004835	train
nist_3004848	train
nist_3004865	train
nist_3004878	train
nist_3005034	train
nist_3005048	train
nist_3005055	train
nist_3005108	train
nist_3005117	train
nist_3005119	train
nist_3005130	train
nist_3005520	train
nist_3005531	train
nist_3005542	train
nist_3005551	train
nist_3005614	train
nist_3005620	train
nist_3005622	train
nist_3005629	train
nist_3006097	train
nist_3006121	train
nist_3006122	train
nist_3006398	train
nist_3006402	train
nist_3006417	train
nist_3006749	train
nist_3006753	train
nist_3006761	train
nist_3006767	train
nist_3006888	train
nist_3006902	train
nist_3006908	train
nist_3006922	train
nist_3007711	train
nist_3007724	train
nist_3007745	train
nist_3007758	train
nist_3007800	train
nist_3007803	train
nist_3007805	train
nist_3007807	train
nist_3007994	train
nist_3008001	train
nist_3008003	train
nist_3008019	train
nist_3008463	train
nist_3008473	train
nist_3008481	train
nist_3008492	train
nist_3008611	train
nist_3008613	train
nist_3008621	train
nist_3010403	train
nist_3010415	train
nist_3010439	train
nist_3010454	train
nist_3010544	train
nist_3010555	train
nist_3010560	train
nist_3010566	train
nist_3011061	train
nist_3011071	train
nist_3011131	train
nist_3011144	train
nist_3011146	train
nist_3011158	train
nist_3011390	train
nist_3011644	train
nist_3012135	train
nist_3012147	train
nist_3012153	train
nist_3012158	train
nist_3012539	train
nist_3012552	train
nist_3012556	train
nist_3012565	train
nist_3012944	train
nist_3012948	train
nist_3012955	train
nist_3013342	train
nist_3013346	train
nist_3013359	train
nist_3013390	train
nist_3013399	train
nist_3013409	train
nist_3013952	train
nist_3013954	train
nist_3013966	train
nist_3014459	train
nist_3014463	train
nist_3014465	train
nist_3014471	train
nist_3014794	train
nist_3014804	train
nist_3014811	train
nist_3014823	train
nist_3015050	train
nist_3015060	train
nist_3015062	train
nist_3015072	train
nist_3015805	train
nist_3015819	train
nist_3015826	train
nist_3015837	train
nist_3016000	train
nist_3016004	train
nist_3016009	train
nist_3016062	train
nist_3016077	train
nist_3016083	train
nist_3016092	train
nist_3016280	train
nist_3016294	train
nist_3016298	train
nist_3016315	train
nist_3016558	train
nist_3016571	train
nist_3016595	train
nist_3016607	train
nist_3016710	train
nist_3016716	train
nist_3016739	train
nist_3016748	train
nist_3016919	train
nist_3016928	train
nist_3016935	train
nist_3016945	train
nist_3017266	train
nist_3017280	train
nist_3017285	train
nist_3017286	train
nist_3017321	train
nist_3017332	train
nist_3017341	train
nist_3017350	train
nist_3017451	train
nist_3017465	train
nist_3017469	train
nist_3017482	train
nist_3017768	train
nist_3017771	train
nist_3017774	train
nist_3017777	train
nist_3017779	train
nist_3017787	train
nist_3017957	train
nist_3017965	train
nist_3017979	train
nist_3018001	train
nist_3018010	train
nist_3018018	train
nist_3018027	train
nist_3018874	train
nist_3018886	train
nist_3018893	train
nist_3018897	train
nist_3019190	train
nist_3019195	train
nist_3019219	train
nist_3019232	train
nist_3020285	train
nist_3020296	train
nist_3020306	train
nist_3020315	train
nist_3020332	train
nist_3020335	train
nist_3020347	train
nist_3022545	train
nist_3022546	train
nist_3022548	train
nist_3023348	train
nist_3023353	train
nist_3023364	train
nist_3024800	train
nist_3024802	train
nist_3024804	train
nist_3024813	train
nist_3024912	train
nist_3024920	train
nist_3024926	train
nist_3024936	train
nist_3025005	train
nist_3025010	train
nist_3025022	train
nist_3025399	train
nist_3025409	train
nist_3025411	train
nist_3025427	train
nist_3025520	train
nist_3025534	train
nist_3025536	train
nist_3025543	train
nist_3025859	train
nist_3025870	train
nist_3025878	train
nist_3025889	train
nist_3026709	train
nist_3026726	train
nist_3026732	train
nist_3026748	train
nist_3026869	train
nist_3026878	train
nist_3027180	train
nist_3027191	train
nist_3027335	train
nist_3027336	train
nist_3027490	train
nist_3027504	train
nist_3027831	train
nist_3027846	train
nist_3027854	train
nist_3027871	train
nist_3027977	train
nist_3027991	train
nist_3028012	train
nist_3028024	train
nist_3028122	train
nist_3028137	train
nist_3028342	train
nist_3028354	train
nist_3028369	train
nist_3028381	train
nist_3028387	train
nist_3028397	train
nist_3028940	train
nist_3028956	train
nist_3028971	train
nist_3028982	train
nist_3029077	train
nist_3029088	train
nist_3029114	train
nist_3029123	train
nist_3029599	train
nist_3029611	train
nist_3029637	train
nist_3029648	train
nist_3030155	train
nist_3030170	train
nist_3030203	train
nist_3030217	train
nist_3048086	train
nist_3048097	train
nist_3049157	train
nist_3049172	train
nist_3049175	train
nist_3049186	train
nist_3049448	train
nist_3049462	train
nist_3049471	train
nist_3049485	train
nist_3049721	train
nist_3049736	train
nist_3049741	train
nist_3049758	train
nist_3050274	train
nist_3050287	train
nist_3050290	train
nist_3050324	train
nist_3050330	train
nist_3051155	train
nist_3051172	train
nist_3051197	train
nist_3051542	train
nist_3051555	train
nist_3051561	train
nist_3051574	train
nist_3051653	train
nist_3051666	train
nist_3052018	train
nist_3052029	train
nist_3052049	train
nist_3053090	train
nist_3053103	train
nist_3053125	train
nist_3053133	train
nist_3054928	train
nist_3054939	train
nist_3054956	train
nist_3054968	train
nist_3055753	train
nist_3055763	train
nist_3055768	train
nist_3055983	train
nist_3055996	train
nist_3056014	train
nist_3056023	train
nist_3056091	train
nist_3056104	train
nist_3056109	train
nist_3056119	train
nist_3059124	train
nist_3059138	train
nist_3059583	train
nist_3059594	train
nist_3059732	train
nist_3059747	train
nist_3059802	train
nist_3059818	train
nist_3059825	train
nist_3059836	train
nist_3060062	train
nist_3060079	train
nist_3060121	train
nist_3060136	train
nist_3060170	train
nist_3060185	train
nist_3061155	train
nist_3061168	train
nist_3061537	train
nist_3061549	train
nist_3061615	train
nist_3061628	train
nist_3061636	train
nist_3061650	train
nist_3062015	train
nist_3062032	train
nist_3062060	train
nist_3062063	train
nist_3062065	train
nist_3062081	train
nist_3062086	train
nist_3062100	train
nist_3062433	train
nist_3062444	train
nist_3062450	train
nist_3062461	train
nist_3062891	train
nist_3062905	train
nist_3062912	train
nist_3062924	train
nist_3063061	train
nist_3063072	train
nist_3063095	train
nist_3063099	train
nist_3063137	train
nist_3063145	train
nist_3063181	train
nist_3063191	train
nist_3063231	train
nist_3063244	train
nist_3063266	train
nist_3063279	train
nist_3063629	train
nist_3063641	train
nist_3063684	train
nist_3063697	train
nist_3063741	train
nist_3063753	train
nist_3063763	train
nist_3063776	train
nist_3064112	train
nist_3064127	train
nist_3064150	train
nist_3064154	train
nist_3064312	train
nist_3064327	train
nist_3064346	train
nist_3064347	train
nist_3064467	train
nist_3064482	train
nist_3064499	train
nist_3064501	train
nist_3064724	train
nist_3064737	train
nist_3064744	train
nist_3065059	train
nist_3065073	train
nist_3065499	train
nist_3065513	train
nist_3065586	train
nist_3065600	train
nist_3065812	train
nist_3065819	train
nist_3065820	train
nist_3065829	train
nist_3066194	train
nist_3066200	train
nist_3066206	train
nist_3066221	train
nist_3066937	train
nist_3066953	train
nist_3067429	train
nist_3067446	train
nist_3067472	train
nist_3067476	train
nist_3067656	train
nist_3067668	train
nist_3067682	train
nist_3067688	train
nist_3067818	train
nist_3067832	train
nist_3067840	train
nist_3067844	train
nist_3067965	train
nist_3067977	train
nist_3067985	train
nist_3067996	train
nist_3068133	train
nist_3068144	train
nist_3068309	train
nist_3068317	train
nist_3068461	train
nist_3068470	train
nist_3068633	train
nist_3068645	train
nist_3068679	train
nist_3068685	train
nist_3068698	train
nist_3068715	train
nist_3068762	train
nist_3068768	train
nist_3068827	train
nist_3068844	train
nist_3068848	train
nist_3068863	train
nist_3069965	train
nist_3069980	train
nist_3070025	train
nist_3070040	train
nist_3070224	train
nist_3070228	train
nist_3070230	train
nist_3070245	train
nist_3071234	train
nist_3071241	train
nist_3071243	train
nist_3071253	train
nist_3071507	train
nist_3071521	train
nist_3072255	train
nist_3072257	train
nist_3072327	train
nist_3072340	train
nist_3072348	train
nist_3072361	train
nist_3072581	train
nist_3072596	train
nist_3072606	train
nist_3072621	train
nist_3073325	train
nist_3073338	train
nist_3073365	train
nist_3073376	train
nist_3073381	train
nist_3073397	train
nist_3073402	train
nist_3073415	train
nist_3073423	train
nist_3073437	train
nist_3073451	train
nist_3073467	train
nist_3073587	train
nist_3073599	train
nist_3073601	train
nist_3073735	train
nist_3073748	train
nist_3073753	train
nist_3073815	train
nist_3073821	train
nist_3073835	train
nist_3074139	train
nist_3074152	train
nist_3074169	train
nist_3074179	train
nist_3074253	train
nist_3074266	train
nist_3074271	train
nist_3074284	train
nist_3074290	train
nist_3074295	train
nist_3074309	train
nist_3075021	train
nist_3075029	train
nist_3075031	train
nist_3075034	train
nist_3075124	train
nist_3075128	train
nist_3075139	train
nist_3076158	train
nist_3076172	train
nist_3076192	train
nist_3076206	train
nist_3076317	train
nist_3076321	train
nist_3076340	train
nist_3076354	train
nist_3076361	train
nist_3076374	train
nist_3076480	train
nist_3076494	train
nist_3076521	train
nist_3076542	train
nist_3076690	train
nist_3076704	train
nist_3076728	train
nist_3076738	train
nist_3076830	train
nist_3076837	train
nist_3076839	train
nist_3076852	train
nist_3077106	train
nist_3077109	train
nist_3077111	train
nist_3077116	train
nist_3077332	train
nist_3077337	train
nist_3077425	train
nist_3077431	train
nist_3077573	train
nist_3077585	train
nist_3077593	train
nist_3077603	train
nist_3077720	train
nist_3077724	train
nist_3077726	train
nist_3077739	train
nist_3077869	train
nist_3077885	train
nist_3077956	train
nist_3077967	train
nist_3078078	train
nist_3078094	train
nist_3078125	train
nist_3078129	train
nist_3079750	train
nist_3079767	train
nist_3079779	train
nist_3079794	train
nist_3079810	train
nist_3079823	train
nist_3079851	train
nist_3079898	train
nist_3079913	train
nist_3079921	train
nist_3079933	train
nist_3080330	train
nist_3080345	train
nist_3080350	train
nist_3080577	train
nist_3080584	train
nist_3080598	train
nist_3080815	train
nist_3080828	train
nist_3080866	train
nist_3080882	train
nist_3081288	train
nist_3081301	train
nist_3081598	train
nist_3081609	train
nist_3081639	train
nist_3082033	train
nist_3082043	train
nist_3082068	train
nist_3082081	train
nist_3082299	train
nist_3082313	train
nist_3082340	train
nist_3082353	train
nist_3082411	train
nist_3082427	train
nist_3082436	train
nist_3082450	train
nist_3082848	train
nist_3082851	train
nist_3082853	train
nist_3082949	train
nist_3083021	train
nist_3083041	train
nist_3083044	train
nist_3083301	train
nist_3083306	train
nist_3083308	train
nist_3084534	train
nist_3084551	train
nist_3084555	train
nist_3085303	train
nist_3085308	train
nist_3085310	train
nist_3085321	train
nist_3085736	train
nist_3085742	train
nist_3085744	train
nist_3085758	train
nist_3086308	train
nist_3086320	train
nist_3086598	train
nist_3086614	train
nist_3086619	train
nist_3086632	train
nist_3086687	train
nist_3086702	train
nist_3086743	train
nist_3086746	train
nist_3086906	train
nist_3086919	train
nist_3086925	train
nist_3086935	train
nist_3087049	train
nist_3087060	train
nist_3087067	train
nist_3087077	train
nist_3087428	train
nist_3087435	train
nist_3087437	train
nist_3088932	train
nist_3088939	train
nist_3088966	train
nist_3088982	train
nist_3089723	train
nist_3089725	train
nist_3089731	train
nist_3091259	train
nist_3091271	train
nist_3091273	train
nist_3091289	train
nist_3091291	train
nist_3091298	train
nist_3091306	train
nist_3091316	train
nist_3092171	train
nist_3092183	train
nist_3092191	train
nist_3092205	train
nist_3092323	train
nist_3092336	train
nist_3092342	train
nist_3092356	train
nist_3092576	train
nist_3092580	train
nist_3092582	train
nist_3092589	train
nist_3093859	train
nist_3093874	train
nist_3093902	train
nist_3093914	train
nist_3095028	train
nist_3095044	train
nist_3095096	train
nist_3095106	train
nist_3096500	train
nist_3096507	train
nist_3096532	train
nist_3096545	train
nist_3096678	train
nist_3096693	train
nist_3096707	train
nist_3096719	train
nist_3096732	train
nist_3096743	train
nist_3096752	train
nist_3096766	train
nist_3097166	train
nist_3097182	train
nist_3097209	train
nist_3097221	train
nist_3097513	train
nist_3097526	train
nist_3097534	train
nist_3098124	train
nist_3098140	train
nist_3098161	train
